,dia,comuna,value
344,44,General Lagos,0.4398216939078752
345,45,General Lagos,0.4398216939078752
346,46,General Lagos,0.4398216939078752
347,47,General Lagos,0.4398216939078752
348,48,General Lagos,0.4398216939078752
349,49,General Lagos,0.4398216939078752
350,50,General Lagos,0.4398216939078752
351,51,General Lagos,0.4398216939078752
352,52,General Lagos,0.4398216939078752
353,53,General Lagos,0.4398216939078752
354,54,General Lagos,0.4398216939078752
355,55,General Lagos,0.4398216939078752
356,56,General Lagos,0.4398216939078752
357,57,General Lagos,0.4398216939078752
358,58,General Lagos,0.4398216939078752
359,59,General Lagos,0.4398216939078752
360,60,General Lagos,0.4398216939078752
361,61,General Lagos,0.4398216939078752
362,62,General Lagos,0.4398216939078752
363,63,General Lagos,0.4398216939078752
364,64,General Lagos,0.4398216939078752
365,65,General Lagos,0.4398216939078752
366,66,General Lagos,0.4398216939078752
367,67,General Lagos,0.4398216939078752
368,68,General Lagos,0.4398216939078752
369,69,General Lagos,0.4398216939078752
370,70,General Lagos,0.4398216939078752
371,71,General Lagos,0.4398216939078752
372,72,General Lagos,0.4398216939078752
373,73,General Lagos,0.4398216939078752
374,74,General Lagos,0.4398216939078752
375,75,General Lagos,0.4398216939078752
376,76,General Lagos,0.4398216939078752
377,77,General Lagos,0.4398216939078752
378,78,General Lagos,0.4398216939078752
379,79,General Lagos,0.4398216939078752
380,80,General Lagos,0.4398216939078752
381,81,General Lagos,0.4398216939078752
382,82,General Lagos,0.4398216939078752
383,83,General Lagos,0.4398216939078752
384,84,General Lagos,0.4398216939078752
385,85,General Lagos,0.4398216939078752
386,86,General Lagos,0.4398216939078752
387,87,General Lagos,0.43982169390787546
388,88,General Lagos,0.43982169390787546
389,89,General Lagos,0.43982169390787546
390,90,General Lagos,0.43982169390787546
391,91,General Lagos,0.43982169390787546
392,92,General Lagos,0.43982169390787546
393,93,General Lagos,0.43982169390787546
394,94,General Lagos,0.43982169390787546
395,95,General Lagos,0.43982169390787546
396,96,General Lagos,0.43982169390787546
397,97,General Lagos,0.43982169390787546
398,98,General Lagos,0.43982169390787546
399,99,General Lagos,0.43982169390787546
